,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,remote_ratio,company_size,company_location_iso_a3,employee_residence_iso_a3,gdp_company_location,gdp_employee_residence,same_country,ai_or_ml_job
759,2021,0,FT,Security Analyst,60008,USD,60008,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
760,2020,0,FT,Cyber Security Analyst,66000,USD,66000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
761,2021,2,FT,Cyber Security Architect,141000,USD,141000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
762,2021,1,FT,Data Analyst,80000,USD,80000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,1.0
763,2021,2,FT,Data Scientist,165000,USD,165000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,1.0
764,2020,0,FT,Data Analyst,91000,USD,91000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,1.0
765,2021,2,FT,Principal Data Analyst,170000,USD,170000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,1.0
766,2021,0,FT,Data Scientist,90000,USD,90000,100,0,USA,USA,56823.436824068805,56823.436824068805,1.0,1.0
767,2021,1,FT,Data Analyst,93000,USD,93000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,1.0
768,2021,2,FT,Data Engineering Manager,174000,USD,174000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,1.0
769,2021,1,FT,Data Engineer,200000,USD,200000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,1.0
770,2020,1,FT,Data Scientist,105000,USD,105000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,1.0
771,2020,2,FT,Data Engineer,188000,USD,188000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,1.0
772,2020,1,FT,Cloud DevOps Engineer,150000,USD,150000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
773,2020,1,FT,DevOps Engineer,110729,USD,110729,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
774,2021,2,FT,Lead DevOps Engineer,125000,USD,125000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
775,2020,0,FT,Cloud Operations Engineer,87000,USD,87000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
776,2021,1,FT,DevOps Automation Engineer,120000,USD,120000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
777,2020,1,FT,DevOps Engineer,160000,USD,160000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
778,2020,1,FT,DevOps Engineer,92000,USD,92000,50,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
779,2020,1,FT,DevOps Engineer,110000,USD,110000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
780,2021,1,FT,Platform Engineer,100000,USD,100000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
781,2021,1,FT,Site Reliability Engineer,141800,USD,141800,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
782,2021,0,FT,Platform Engineer,135000,USD,135000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
783,2020,1,FT,DevOps Engineer,135000,USD,135000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
784,2021,2,FT,Cloud Engineer,110000,USD,110000,50,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
785,2020,2,FT,Platform Engineer,135000,USD,135000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
786,2021,2,FT,DevOps Architect,150000,USD,150000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
787,2021,1,FT,Cloud DevOps Engineer,135000,USD,135000,50,0,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
788,2021,0,FT,Cloud DevOps Engineer,78000,USD,78000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
789,2021,1,FT,Site Reliability Engineer,126500,USD,126500,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
790,2021,1,FT,DevOps Engineer,165000,USD,165000,100,0,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
791,2020,2,FT,Cyber Security Analyst,98000,USD,98000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
792,2020,2,FT,DevSecOps Engineer,140000,USD,140000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
793,2021,2,FT,Cloud DevOps Engineer,150000,USD,150000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
794,2020,3,FT,Site Reliability Engineering Manager,130000,USD,130000,100,0,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
795,2021,1,FT,Platform Engineer,167000,USD,167000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
796,2020,2,FT,Automation Engineer,127000,USD,127000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
797,2021,1,FT,DevOps Manager,100000,USD,100000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
798,2020,2,FT,Site Reliability Engineering Manager,143000,USD,143000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
799,2020,2,FT,Platform Engineering Manager,189750,USD,189750,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
800,2021,2,FT,Infrastructure Engineer,130000,USD,130000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
801,2021,2,CT,Cloud Architect,195000,USD,195000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
802,2020,2,FT,Cloud Infrastructure Engineer,165000,USD,165000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
803,2021,2,FT,Site Reliability Engineer,156000,USD,156000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
804,2021,2,FT,DevOps Manager,167000,USD,167000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
805,2021,1,FT,DevOps Team Lead,150000,USD,150000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
806,2021,2,FT,Cloud Infrastructure Architect,202000,USD,202000,50,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
807,2021,1,FT,Azure Cloud Engineer,100000,USD,100000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
808,2021,2,FT,DevOps Engineer,205000,USD,205000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
809,2020,1,FT,DevOps Engineer,125000,USD,125000,50,0,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
810,2021,1,FT,DevOps Engineer,130000,USD,130000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
811,2021,2,FT,DevOps Team Lead,170000,USD,170000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
812,2021,2,FT,Platform Engineer,190000,USD,190000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
813,2021,2,FT,Cloud DevOps Engineer,160000,USD,160000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
814,2021,1,FT,Cloud DevOps Engineer,138000,USD,138000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
815,2020,2,FT,DevOps Engineer,115000,USD,115000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
816,2021,3,FT,Director of Infrastructure,225000,USD,225000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
817,2021,1,FT,DevOps Engineer,121000,USD,121000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
818,2020,1,FT,DevOps Developer,71500,USD,71500,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
819,2021,2,FT,Cloud Engineer,140000,USD,140000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
820,2021,1,FT,DevOps Team Lead,87500,USD,87500,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
821,2020,2,FT,Staff DevOps Engineer,168000,USD,168000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
822,2021,1,FT,Cloud Engineer,100000,USD,100000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
823,2021,2,FT,DevOps Engineer,200000,USD,200000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
824,2020,2,FT,QA Automation Engineer,148000,USD,148000,50,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
825,2020,2,FT,Site Reliability Engineer,100000,USD,100000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
826,2020,2,FT,IT DevOps Engineer,140000,USD,140000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
827,2021,2,FT,DevOps Engineer,105000,USD,105000,50,0,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
828,2021,0,FT,Infrastructure Python Developer,74000,USD,74000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
829,2021,1,FT,Site Reliability Engineer,135000,USD,135000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
830,2021,1,FT,DevOps Engineer,120000,USD,120000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
831,2021,0,FT,Platform Engineer,126000,USD,126000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
832,2020,2,FT,Principal Cloud Architect,153000,USD,153000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
833,2021,0,FT,DevOps Engineer,78000,USD,78000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
834,2020,2,FT,DevOps Engineer,175000,USD,175000,100,0,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
835,2021,3,FT,DevOps Consultant,181000,USD,181000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
836,2021,0,FT,DevOps Engineer,70000,USD,70000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
837,2020,2,FT,Cloud Infrastructure Engineer,170000,USD,170000,100,0,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
838,2021,2,FT,Lead Platform Engineer,162000,USD,162000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
839,2021,2,FT,Cloud Architect,140000,USD,140000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
840,2021,2,FT,DevOps Engineer,150000,USD,150000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
841,2021,2,FT,DevOps Engineer,189750,USD,189750,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
842,2021,1,FT,DevOps Engineer,135000,USD,135000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
843,2021,1,FT,Infrastructure Engineer,72000,USD,72000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
844,2021,1,CT,Data Infrastructure Engineer,214000,USD,214000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,1.0
845,2021,2,FT,Cloud Platform Engineer,135000,USD,135000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
846,2021,0,FT,Site Reliability Engineer,115000,USD,115000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
847,2021,2,FT,Azure Cloud Engineer,152500,USD,152500,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
848,2021,1,FT,DevOps Engineer,80000,USD,80000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
849,2021,2,FT,Lead DevOps Engineer,134000,USD,134000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
850,2021,3,FT,Cloud Architect,260000,USD,260000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
851,2020,2,FT,Manager of DevOps & Engineering Infrastructure,110000,USD,110000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
852,2021,2,FT,Cloud Security Engineer,150000,USD,150000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
853,2021,2,FT,Site Reliability Engineer,123000,USD,123000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
854,2021,2,FT,Principal DevOps Engineer,195000,USD,195000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
855,2020,1,FT,DevOps Engineer,110000,USD,110000,50,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
856,2021,1,FT,Cloud Engineer,150000,USD,150000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
857,2020,2,FT,Platform Engineer,148000,USD,148000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
858,2020,2,FT,Site Reliability Engineer,175000,USD,175000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
859,2021,2,FT,Staff DevOps Engineer,180000,USD,180000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
860,2021,2,FT,Azure DevOps Engineer,160000,USD,160000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
861,2021,1,FT,DevOps Engineer,131000,USD,131000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
862,2021,2,FT,Cloud Architect,238000,USD,238000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
863,2020,3,FT,Director of Infrastructure,186000,USD,186000,50,0,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
864,2020,2,FT,Cloud Engineer,145000,USD,145000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
865,2020,1,FT,Infrastructure Architect,118000,USD,118000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
866,2021,2,FT,Cloud Operations Engineer,140000,USD,140000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
867,2021,0,FT,DevOps Engineer,92000,USD,92000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
868,2021,2,FT,Cloud Infrastructure Engineer,145000,USD,145000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
869,2021,1,FT,DevOps Engineer,133000,USD,133000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
870,2021,2,FT,DevOps Architect,180000,USD,180000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
871,2021,2,FT,Lead DevOps Engineer,260000,USD,260000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
872,2020,1,FT,Azure Cloud Engineer,150000,USD,150000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
873,2021,1,FT,DevOps Engineer,155000,USD,155000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
874,2021,2,FT,DevOps Manager,100000,USD,100000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
875,2021,2,FT,Staff DevOps Engineer,210000,USD,210000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
876,2020,1,FT,DevOps Architect,160000,USD,160000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
877,2020,0,FT,Cloud DevOps Engineer,80000,USD,80000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
878,2021,1,FT,Cloud Infrastructure Architect,190000,USD,190000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
879,2021,0,FT,Site Reliability Engineer,88600,USD,88600,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
880,2021,0,FT,Cloud Engineer,62000,USD,62000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
881,2021,1,FT,DevOps Engineer,121000,USD,121000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
882,2020,1,FT,DevOps Engineer,75000,USD,75000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
883,2021,2,FT,DevOps Engineer,200000,USD,200000,100,0,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
884,2021,2,FT,DevOps Engineer,185000,USD,185000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
885,2021,2,FT,Cloud Engineer,145000,USD,145000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
886,2021,1,FT,DevOps Engineer,224000,USD,224000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
887,2020,1,FT,DevOps Engineer,103000,USD,103000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
888,2021,1,FT,DevOps Engineer,100500,USD,100500,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
889,2020,2,FT,Principal DevOps Engineer,103000,USD,103000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
890,2021,2,FT,Cloud Infrastructure Engineer,185000,USD,185000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
891,2021,1,FT,DevOps Architect,145000,USD,145000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
892,2021,2,FT,Cloud Architect,145000,USD,145000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
893,2021,1,FT,DevOps Engineer,105000,USD,105000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
894,2021,1,FT,Site Reliability Engineer,132000,USD,132000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
895,2021,2,FT,Lead DevOps Engineer,222000,USD,222000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
896,2021,1,FT,DevOps Consultant,205000,USD,205000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
897,2021,2,FT,Cloud Infrastructure Engineer,205000,USD,205000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
898,2021,2,FT,Director of Infrastructure,116000,USD,116000,100,0,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
899,2021,1,FT,Infrastructure Engineer,90000,USD,90000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
900,2020,2,FT,Site Reliability Engineer,165000,USD,165000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
901,2021,2,CT,Cloud DevOps Engineer,170000,USD,170000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
902,2021,1,FT,Infrastructure Engineer,250000,USD,250000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
903,2021,0,FT,DevOps Engineer,150000,USD,150000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
904,2021,3,FT,Site Reliability Engineering Manager,170000,USD,170000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
905,2021,1,FT,Cloud Engineer,151000,USD,151000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
906,2021,2,FT,Site Reliability Engineer,178000,USD,178000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
907,2021,3,FT,DevOps Manager,150000,USD,150000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
908,2021,0,FT,Cloud Engineer,80000,USD,80000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
909,2021,0,CT,Azure DevOps Engineer,50000,USD,50000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
910,2020,2,FT,Principal Site Reliability Engineer,95000,USD,95000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
911,2020,1,FT,Site Reliability Engineer,180000,USD,180000,50,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
912,2021,2,FT,DevOps Engineer,155000,USD,155000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
913,2021,2,FT,Site Reliability Engineer,203000,USD,203000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
914,2021,2,FT,Cloud Infrastructure Engineer,146000,USD,146000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
915,2021,1,FT,DevOps Consultant,100000,USD,100000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
916,2021,0,FT,DevOps Engineer,126500,USD,126500,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
917,2021,1,FT,DevOps Engineer,100000,USD,100000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
918,2021,2,FT,Infrastructure Engineer,210000,USD,210000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
919,2020,1,FT,Site Reliability Engineer,98000,USD,98000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
920,2020,1,FT,Network Deployment Engineer,130000,USD,130000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
921,2021,0,FT,Cloud Infrastructure Engineer,95000,USD,95000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
922,2021,2,FT,DevOps Engineer,175000,USD,175000,100,0,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
923,2020,2,FT,Site Reliability Engineer,128000,USD,128000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
924,2020,2,FT,Cloud Architect,175000,USD,175000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
925,2021,2,FT,Staff DevOps Engineer,195000,USD,195000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
926,2021,2,FT,DevOps Engineer,150000,USD,150000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
927,2021,2,FT,Site Reliability Engineer,135000,USD,135000,50,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
928,2021,0,FT,Site Reliability Engineer,74000,USD,74000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
929,2020,2,FT,Principal DevOps Engineer,145000,USD,145000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
930,2020,2,FT,Site Reliability Engineer,120000,USD,120000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
931,2021,2,FT,DevOps Team Lead,145000,USD,145000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
932,2021,2,FT,DevOps Infrastructure Engineer,185000,USD,185000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
933,2021,3,FT,DevOps Architect,220000,USD,220000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
934,2021,2,FT,DevOps Engineer,144000,USD,144000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
935,2020,0,FT,DevOps Engineer,88000,USD,88000,100,2,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
936,2021,0,FT,Cloud Infrastructure Engineer,105000,USD,105000,100,1,USA,USA,56823.436824068805,56823.436824068805,1.0,0.0
