,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
1730,2021,SE,FT,Site Reliability Engineer,95000,EUR,112295,IE,100,IE,M
1731,2021,EX,FT,DevOps Manager,150000,USD,150000,US,100,US,L
1732,2021,EN,FT,Cloud Engineer,80000,USD,80000,US,100,US,L
1733,2021,EN,CT,Azure DevOps Engineer,50000,USD,50000,US,100,US,L
1734,2020,SE,FT,DevOps Engineer,135000,CAD,100695,CA,100,CA,S
1735,2020,SE,FT,Principal Site Reliability Engineer,95000,USD,95000,US,100,US,M
1736,2021,SE,FT,Infrastructure Engineer,67000,EUR,79197,ES,100,GB,M
1737,2020,MI,FT,Site Reliability Engineer,180000,USD,180000,US,50,US,L
1738,2021,MI,FT,Platform Engineer,47500,GBP,65334,GB,100,GB,L
1739,2021,SE,FT,DevOps Engineer,155000,USD,155000,US,100,US,L
1740,2021,SE,FT,Site Reliability Engineer,203000,USD,203000,US,100,US,L
1741,2020,SE,FT,DevOps Engineer,95000,CAD,70859,CA,50,CA,S
1742,2021,SE,FT,DevOps Engineer,41000,USD,41000,BG,100,AT,L
1743,2021,SE,FT,Cloud Infrastructure Engineer,146000,USD,146000,US,100,US,M
1744,2021,MI,FT,DevOps Consultant,100000,USD,100000,US,100,US,M
1745,2021,EN,FT,DevOps Engineer,42000,GBP,57769,GB,50,GB,S
1746,2021,EN,FT,DevOps Engineer,126500,USD,126500,US,100,US,L
1747,2021,SE,FT,Infrastructure Engineer,124630,USD,124630,US,100,AU,L
1748,2021,MI,FT,DevOps Engineer,100000,USD,100000,US,100,US,M
1749,2021,SE,FT,Infrastructure Engineer,210000,USD,210000,US,100,US,L
1750,2021,MI,FT,Security Automation Engineer,96000,CAD,76572,CA,100,CA,S
1751,2020,MI,FT,Site Reliability Engineer,98000,USD,98000,US,100,US,M
1752,2021,SE,FT,Lead DevOps Engineer,1320000,NOK,153544,NO,50,NO,M
1753,2020,MI,FT,Network Deployment Engineer,130000,USD,130000,US,100,US,L
1754,2021,EN,FT,Cloud Infrastructure Engineer,95000,USD,95000,US,100,US,M
1755,2021,EN,FT,DevOps Engineer,41000,GBP,56394,GB,100,GB,L
1756,2021,SE,FT,DevOps Engineer,175000,USD,175000,US,100,US,S
1757,2020,SE,FT,Site Reliability Engineer,128000,USD,128000,US,100,US,L
1758,2020,SE,FT,Cloud Architect,175000,USD,175000,US,100,US,L
1759,2021,SE,FT,Staff DevOps Engineer,195000,USD,195000,US,100,US,M
1760,2020,EN,FT,Site Reliability Engineer,26000,GBP,33348,GB,100,GB,L
1761,2020,MI,FT,DevOps Engineer,52000,EUR,59304,AT,50,AT,L
1762,2021,SE,FT,DevOps Engineer,150000,USD,150000,US,100,US,L
1763,2021,SE,FT,Site Reliability Engineer,135000,USD,135000,US,50,US,M
1764,2021,EN,FT,Infrastructure Engineer,50000,GBP,68773,GB,100,US,L
1765,2021,EN,FT,Site Reliability Engineer,74000,USD,74000,US,100,US,L
1766,2020,SE,FT,Principal DevOps Engineer,145000,USD,145000,US,100,US,L
1767,2021,SE,FT,Cloud Infrastructure Engineer,435000,USD,435000,US,50,US,L
1768,2020,SE,FT,Site Reliability Engineer,120000,USD,120000,US,100,US,L
1769,2021,SE,FT,DevOps Team Lead,145000,USD,145000,US,100,US,M
1770,2021,MI,FT,DevOps Engineer,60000,EUR,70923,FR,100,FR,S
1771,2021,SE,FT,DevOps Infrastructure Engineer,185000,USD,185000,US,100,US,M
1772,2021,EX,FT,DevOps Architect,220000,USD,220000,US,100,US,L
1773,2021,SE,FT,Site Reliability Engineering Manager,180000,CAD,143572,CA,100,CA,L
1774,2021,SE,FT,DevOps Engineer,144000,USD,144000,US,100,US,L
1775,2020,MI,FT,DevOps Engineer,160000,CAD,119342,CA,100,US,L
1776,2020,EN,FT,DevOps Engineer,88000,USD,88000,US,100,US,L
1777,2021,EN,FT,Cloud Infrastructure Engineer,105000,USD,105000,US,100,US,M
1778,2021,EN,FT,Site Reliability Engineer,110000,USD,110000,US,100,US,L
1779,2020,MI,FT,DevOps Engineer,76000,USD,76000,US,100,US,L
1780,2021,SE,FT,Principal DevOps Engineer,170000,USD,170000,US,100,US,L
1781,2020,SE,FT,DevOps Consultant,85000,GBP,109024,GB,100,GB,M
1782,2021,SE,FT,Site Reliability Engineer,177000,USD,177000,US,100,US,L
1783,2021,SE,FT,Lead DevOps Engineer,105000,USD,105000,US,100,US,L
1784,2021,SE,FT,Site Reliability Engineer,200000,USD,200000,US,100,US,M
1785,2021,MI,FT,Site Reliability Engineer,51520,USD,51520,MY,100,MY,L
1786,2021,SE,FT,DevOps Engineer,165000,USD,165000,US,100,US,M
1787,2021,SE,FT,DevOps Engineer,68000,EUR,80379,AT,50,AT,L
1788,2020,SE,FT,DevOps Engineer,150000,USD,150000,US,100,US,L
1789,2021,SE,FT,Site Reliability Engineer,115000,USD,115000,US,100,US,M
1790,2021,EN,FT,Site Reliability Engineer,105000,USD,105000,US,50,US,L
1791,2021,EN,FT,DevOps Engineer,50000,USD,50000,US,100,US,M
1792,2020,MI,FT,Site Reliability Engineer,40000,GBP,51305,GB,100,GB,M
1793,2020,EN,FT,Platform Engineer,50000,GBP,64132,GB,50,GB,L
1794,2020,MI,FT,DevOps Developer,56000,EUR,63866,AT,100,AT,S
1795,2021,MI,FT,Cloud DevOps Engineer,110000,USD,110000,US,100,US,S
1796,2021,SE,FT,Principal DevOps Engineer,173000,USD,173000,US,50,US,L
1797,2021,SE,FT,Staff Platform Engineer,191000,USD,191000,US,100,US,M
1798,2021,EN,FT,DevOps Engineer,113000,USD,113000,US,100,US,M
1799,2020,EX,FT,IT DevOps Engineer,125000,USD,125000,US,100,US,S
1800,2020,EN,FT,DevOps Engineer,80000,USD,80000,US,100,US,L
1801,2020,EN,FT,DevOps Engineer,90000,USD,90000,US,100,US,M
1802,2021,MI,FT,DevOps Engineer,171000,USD,171000,US,100,US,M
1803,2021,MI,FT,DevOps Engineer,115000,USD,115000,US,100,US,L
1804,2021,MI,FT,Site Reliability Engineer,100000,CHF,109371,CH,50,CH,L
1805,2021,EN,FT,Automation Engineer,72000,USD,72000,US,100,US,L
1806,2020,MI,FT,Site Reliability Engineer,46000,EUR,52461,FR,100,FR,L
1807,2020,SE,FT,DevOps Engineer,41000,GBP,52588,GB,100,GB,L
1808,2021,SE,FT,Site Reliability Engineer,147000,USD,147000,US,50,US,S
1809,2021,SE,FT,Infrastructure Engineer,200000,USD,200000,US,100,US,M
1810,2021,SE,FT,DevOps Manager,120000,USD,120000,US,100,US,L
1811,2021,MI,FT,Site Reliability Engineer,160000,USD,160000,US,50,US,M
1812,2021,MI,FT,Site Reliability Engineer,147000,CAD,117251,CA,100,FI,M
1813,2020,SE,FT,DevOps Engineer,61800,EUR,70481,FI,100,FI,L
1814,2021,MI,FT,DevOps Engineer,82000,CAD,65405,CA,100,CA,M
1815,2020,EN,FT,DevOps Automation Engineer,80000,CAD,59671,CA,100,CA,L
1816,2021,SE,FT,Site Reliability Engineer,150000,USD,150000,US,100,US,S
1817,2020,SE,FT,Cloud Engineer,165000,USD,165000,US,100,CH,L
1818,2020,MI,FT,DevOps Engineer,130000,USD,130000,US,100,US,S
1819,2021,MI,CT,DevOps Engineer,150000,USD,150000,US,100,US,L
1820,2021,SE,FT,Cloud DevOps Systems Engineer,110000,EUR,130026,IE,100,IE,M
1821,2021,SE,FT,Site Reliability Engineer,155000,USD,155000,US,100,US,M
1822,2021,MI,FT,Cloud Architect,140000,USD,140000,US,100,US,L
1823,2021,SE,FT,DevOps Infrastructure Engineer,163000,USD,163000,US,100,US,M
1824,2021,EN,FT,DevOps Engineer,50000,EUR,59102,DE,100,DE,M
1825,2021,SE,FT,Platform Engineer,87000,GBP,119665,GB,100,GB,S
1826,2021,SE,FT,DevOps Architect,160000,USD,160000,US,100,US,M
1827,2021,MI,FT,DevOps Consultant,119000,USD,119000,US,100,US,M
1828,2021,SE,FT,Principal Site Reliability Engineer,140000,CAD,111667,CA,100,CA,L
1829,2021,MI,FT,Cloud DevOps Engineer,125000,CAD,99703,CA,50,CA,L
1830,2020,SE,FT,Site Reliability Engineer,136000,USD,136000,US,50,US,L
1831,2021,EN,FT,Site Reliability Engineer,37000,EUR,43736,FR,100,FR,M
1832,2021,MI,FT,Infrastructure Engineer,5000,GBP,6877,GB,100,GB,M
1833,2020,MI,FT,DevOps Engineer,105000,USD,105000,US,100,US,M
1834,2021,MI,CT,Cloud Engineer,105000,GBP,144424,GB,100,GB,L
1835,2020,MI,FT,Site Reliability Engineer,65000,EUR,74130,FR,100,FR,M
1836,2020,MI,FT,Site Reliability Engineer,150000,USD,150000,US,100,US,L
1837,2021,SE,FT,Site Reliability Engineer,133000,EUR,157213,FI,100,FI,L
1838,2021,SE,FT,Infrastructure Architect,170000,USD,170000,US,50,US,L
1839,2021,SE,FT,DevOps Team Lead,155000,USD,155000,US,50,US,M
1840,2021,MI,FT,Site Reliability Engineer,840000,NOK,97710,NO,50,NO,L
1841,2021,SE,FT,Site Reliability Engineer,96000,EUR,113477,DE,100,DE,L
1842,2021,SE,FT,DevOps Engineer,35000,EUR,41372,MK,100,MK,L
1843,2020,SE,FT,Site Reliability Engineer,150000,CAD,111883,CA,100,KR,L
1844,2021,SE,FT,DevOps Engineer,140000,USD,140000,US,100,US,L
1845,2021,MI,FT,DevOps Engineer,119000,USD,119000,US,100,US,L
1846,2021,EN,FT,Cloud Engineer,43000,EUR,50828,FR,50,US,L
1847,2021,SE,FT,IT Infrastructure Engineer,96000,EUR,113477,DE,100,DE,M
1848,2021,MI,FT,DevOps Engineer,150000,USD,150000,US,100,US,L
1849,2020,EN,FT,DevOps Architect,130000,USD,130000,CH,100,CH,L
1850,2020,MI,FT,Cloud DevOps Engineer,10000000,JPY,93684,JP,100,JP,L
1851,2021,EN,FT,Cloud Engineer,100000,USD,100000,US,100,US,L
1852,2021,SE,FT,Cloud DevOps Engineer,75000,USD,75000,BA,100,US,M
1853,2021,MI,FT,Site Reliability Engineer,165000,USD,165000,US,50,US,L
1854,2021,SE,FT,DevOps Architect,1100000,ZAR,74393,ZA,100,ZA,L
1855,2020,MI,FT,Cloud Engineer,117000,USD,117000,US,100,US,S
1856,2020,SE,FT,Cloud Architect,53000,DKK,8108,DK,100,DK,L
1857,2021,MI,FT,Site Reliability Engineer,139000,USD,139000,US,100,US,M
1858,2021,SE,CT,Cloud Engineer,120000,GBP,165056,GB,50,GB,L
1859,2021,MI,FT,DevOps Engineer,110000,USD,110000,US,100,US,M
1860,2021,EN,FT,DevOps Consultant,85000,USD,85000,US,100,US,L
1861,2021,MI,FT,DevOps Engineer,48000,EUR,56738,DE,50,DE,M
1862,2021,SE,FT,DevOps Consultant,1500000,INR,20285,IN,100,IN,L
1863,2021,SE,FT,DevOps Engineer,106000,USD,106000,US,100,US,L
1864,2021,MI,FT,DevOps Manager,150000,USD,150000,US,100,US,M
1865,2021,SE,FT,DevOps Engineer,85000,EUR,100474,DE,100,DE,L
1866,2020,EN,FT,DevOps Engineer,75000,PLN,19254,PL,100,PL,M
1867,2021,SE,FT,Cloud Engineer,165000,USD,165000,US,100,US,S
1868,2020,EN,CT,DevOps Engineer,75000,PLN,19254,PL,100,PL,M
1869,2021,MI,FT,Cloud Engineer,95000,USD,95000,US,100,US,M
1870,2021,MI,FT,DevOps Engineer,130000,CAD,103691,CA,100,US,L
1871,2021,SE,FT,DevOps Engineer,236000,USD,236000,US,100,US,L
1872,2021,EN,FT,IT Infrastructure Engineer,168000,ILS,52020,IL,50,IL,S
1873,2020,EN,FT,Application Security Engineer,85000,USD,85000,US,100,US,L
1874,2021,MI,FT,Research Scientist,80000,CAD,63810,CA,100,CA,M
1875,2020,SE,FT,DevOps Engineer,280000,CAD,208849,CA,50,CA,L
1876,2021,EN,FT,Software Development Engineer in Test,15000,USD,15000,PL,0,PL,M
1877,2021,EN,FT,SOC Analyst,47000,CAD,37488,CA,100,CA,S
1878,2020,SE,FT,Product Designer,92000,CAD,68621,CA,100,CA,M
1879,2021,MI,FT,DevOps Infrastructure Engineer,40000,EUR,47282,ES,100,ES,L
1880,2021,SE,FT,Information Security Manager,120000,USD,120000,US,50,US,M
1881,2020,MI,FT,Incident Response Manager,120000,USD,120000,US,50,US,L
1882,2021,SE,FT,Machine Learning Engineer,185000,USD,185000,US,50,US,L
1883,2021,EN,FT,Data Engineer,72500,USD,72500,US,100,US,L
1884,2021,MI,FT,Data Engineer,110000,USD,110000,US,100,US,L
1885,2021,SE,FT,ML Engineer,256000,USD,256000,US,100,US,S
1886,2021,SE,FT,Director of Data Engineering,200000,USD,200000,US,100,US,L
1887,2020,SE,FT,Big Data Engineer,85000,GBP,109024,GB,50,GB,M
1888,2021,SE,FT,Data Analyst,200000,USD,200000,US,100,US,L
1889,2021,MI,FT,Data Architect,180000,USD,180000,US,100,US,L
1890,2021,MI,PT,Data Engineer,59000,EUR,69741,NL,100,NL,L
1891,2021,MI,FT,Business Analyst,110000,GBP,151301,GB,100,GB,L
1892,2021,SE,FT,UX Designer,160000,USD,160000,US,100,US,L
1893,2021,MI,FT,UX Researcher,50000,EUR,59102,DE,100,DE,M
1894,2021,EX,FT,Director of Engineering,75000,EUR,88654,DE,100,DE,S
1895,2020,SE,FT,Software Engineer,75000,EUR,85535,DE,100,DE,M
1896,2021,MI,FT,Content Developer,60000,USD,60000,US,0,US,L
1897,2021,MI,FT,Content Developer,40000,USD,40000,US,0,US,L
1898,2020,MI,FT,Cyber Security Analyst,75000,USD,75000,US,100,US,L
1899,2021,EX,FT,Software Development Engineer,100000,USD,100000,US,100,US,S
1900,2021,EN,FT,Cyber Security Engineer,101350,USD,101350,US,50,US,L
1901,2021,SE,FT,Principal Engineer,45000,USD,45000,MY,50,MY,L
1902,2020,EN,FT,Cyber Security Analyst,60000,USD,60000,US,50,US,L
1903,2021,MI,FT,Data Engineer,112000,USD,112000,US,100,US,L
1904,2020,SE,FT,Machine Learning Engineer,150000,USD,150000,US,50,US,L
1905,2021,MI,FT,Cybersecurity Engineer,65000,USD,65000,US,100,US,L
1906,2021,MI,PT,Cyber Security Researcher,100000,USD,100000,US,50,US,M
1907,2021,SE,FT,Security Analyst,105000,USD,105000,US,100,US,M
1908,2021,EX,FT,Information Security Architect,170000,CAD,135596,CA,50,CA,L
1909,2021,SE,FT,Data Scientist,180000,TRY,20171,TR,50,TR,L
1910,2021,SE,FT,AI Scientist,55000,USD,55000,ES,100,ES,L
1911,2021,MI,FT,Cyber Security Analyst,80000,USD,80000,US,50,US,L
1912,2021,EN,FT,Information Security Analyst,76000,CAD,60619,CA,100,CA,M
1913,2021,EN,FT,Data Scientist,58000,USD,58000,US,50,US,L
1914,2021,EN,PT,Research Scientist,27000,AUD,20263,AU,100,AU,L
1915,2021,MI,FT,Cloud DevOps Engineer,40000,GBP,55018,GB,50,GB,M
1916,2021,SE,FT,Information Security Manager,126000,USD,126000,US,50,US,L
1917,2021,SE,FT,Penetration Tester,182000,AUD,136591,AU,100,AU,L
1918,2021,MI,FL,Information Security Officer,65000,EUR,76833,DE,100,DE,M
1919,2021,MI,FT,Information Security Architect,72121,CHF,78879,FR,50,CH,S
1920,2021,MI,FT,Cyber Security Analyst,79000,USD,79000,US,100,US,L
1921,2021,EN,FT,DevOps Engineer,110000,USD,110000,US,50,US,M
1922,2021,SE,FT,Cyber Security Analyst,99000,CAD,78965,CA,100,CA,L
1923,2021,SE,FT,Cyber Security Researcher,275000,USD,275000,US,100,US,L
1924,2021,MI,FT,Incident Response Analyst,100000,USD,100000,US,100,US,L
1925,2021,SE,FL,Cyber Security Specialist,100000,USD,100000,FR,50,FR,L
1926,2021,MI,FT,Information Security Officer,52000,EUR,61467,SE,100,SE,S
1927,2021,MI,FT,IAM Engineer,115000,USD,115000,US,100,US,L
1928,2020,MI,FT,Penetration Tester,80000,USD,80000,US,100,US,L
1929,2020,SE,FT,Cyber Security Architect,123000,USD,123000,US,100,US,L
1930,2021,MI,FT,Information Security Officer,36000,EUR,42554,SI,100,SI,L
1931,2020,MI,FT,Cyber Security Engineer,75000,USD,75000,US,50,US,S
1932,2021,EN,FT,Security Engineer,50000,USD,50000,US,50,US,S
1933,2021,SE,FT,Data Scientist,65720,EUR,77684,FR,50,FR,M
1934,2021,EN,FT,Data Scientist,100000,USD,100000,US,100,US,M
1935,2021,EN,FT,DevOps Engineer,90000,USD,90000,US,100,US,M
1936,2021,EN,FT,Cybersecurity Analyst,80000,USD,80000,US,50,US,L
1937,2021,EN,FT,Machine Learning Engineer,85000,USD,85000,NL,100,DE,S
1938,2021,MI,FT,Business Operations Manager,125000,USD,125000,CA,100,US,S
1939,2020,MI,FT,Business Intelligence Analyst,100000,USD,100000,US,100,US,L
1940,2021,SE,FT,Data Science Consultant,175000,USD,175000,US,100,US,L
1941,2021,SE,CT,Staff Data Scientist,105000,USD,105000,US,100,US,M
1942,2021,EX,FT,IT Manager,4440000,RUB,60260,RU,0,RU,L
1943,2021,SE,FT,Data Analyst,20400000,CLP,26867,CL,100,CL,S
1944,2021,EN,FT,Data Engineer,55000,EUR,65013,DE,50,DE,M
1945,2020,EN,FT,Data Analyst,72000,USD,72000,US,100,US,L
1946,2021,MI,FT,Software Developer,75000,EUR,88654,NL,50,NL,M
1947,2021,SE,FT,Platform Engineer,160000,USD,160000,US,100,US,M
1948,2021,MI,FT,Cyber Security Engineer,210000,USD,210000,US,100,US,L
1949,2021,MI,FT,Data Engineer,250000,TRY,28016,TR,100,TR,M
1950,2021,MI,FT,Front End Engineer,40000,USD,40000,IN,100,US,L
1951,2021,MI,FT,QA Automation Engineer,19200,EUR,22695,RO,100,RO,L
1952,2021,EN,FT,Incident Response Analyst,66000,USD,66000,US,100,US,L
1953,2021,SE,FT,Lead Data Engineer,160000,USD,160000,PR,50,US,S
1954,2021,MI,FT,Network Security Engineer,120000,USD,120000,KW,0,KW,L
1955,2021,SE,FT,DevOps Engineer,105000,CAD,83750,CA,50,CA,M
1956,2021,MI,FT,Data Scientist,21600,EUR,25532,RS,100,DE,S
1957,2021,MI,FT,Fullstack Engineer,55000,USD,55000,RO,100,US,S
1958,2021,SE,FT,Cloud Security Engineering Manager,55000,EUR,65013,ES,100,ES,L
1959,2021,EN,PT,Technical Program Manager,50000,DKK,7947,DK,100,DK,L
1960,2021,MI,FT,Project Manager,52000,EUR,61467,IE,100,IE,M
1961,2021,MI,FT,Site Reliability Engineer,85000,USD,85000,US,100,US,L
1962,2021,SE,FT,DevOps Engineer,161500,USD,161500,US,100,US,L
1963,2021,SE,FT,Cyber Security Engineer,55000,USD,55000,LT,50,DK,L
1964,2020,SE,FT,Full Stack Developer,1000000,THB,31968,TH,100,TH,M
1965,2021,MI,FT,Data Scientist,1250000,INR,16904,IN,100,IN,S
1966,2021,MI,PT,Cloud DevOps Engineer,60000,EUR,70923,NL,100,NL,S
1967,2020,SE,FT,Full Stack Developer,158000,USD,158000,US,100,US,L
1968,2021,MI,FT,DevOps Engineer,55000,EUR,65013,FR,100,FR,S
1969,2021,SE,FT,DevOps Architect,165000,USD,165000,US,100,US,L
1970,2021,EN,FT,DevOps Engineer,100000,USD,100000,US,100,US,L
1971,2020,SE,FT,Cloud Architect,120000,CAD,89506,CA,100,CA,L
1972,2020,SE,CT,DevOps Engineer,70000,USD,70000,AR,100,US,M
1973,2021,SE,FT,Staff Site Reliability Engineer,225000,USD,225000,US,50,US,L
1974,2021,SE,FT,DevOps Engineer,142000,CAD,113262,CA,100,CA,M
1975,2021,EX,FT,DevOps Manager,330000,USD,330000,US,100,US,M
1976,2020,SE,FT,DevOps Infrastructure Engineer,93000,USD,93000,US,50,US,L
1977,2021,SE,FT,DevOps Engineer,135000,CAD,107679,CA,100,CA,M
1978,2021,SE,FT,Cloud Architect,4500000,INR,60856,IN,50,IN,L
1979,2021,MI,FT,Cloud Infrastructure Engineer,110000,USD,110000,US,50,US,S
1980,2021,SE,FT,Infrastructure Engineer,190000,USD,190000,US,100,US,L
1981,2020,EN,FT,Site Reliability Engineer,100000,USD,100000,US,50,US,M
1982,2020,SE,FT,Lead DevOps Engineer,190000,USD,190000,US,100,US,L
1983,2021,SE,FT,Lead DevOps Engineer,1512000,PHP,30661,PH,100,PH,L
1984,2021,MI,FT,Cloud Engineer,1100000,INR,14875,IN,100,IN,M
1985,2021,MI,CT,Cloud Infrastructure Engineer,62000,USD,62000,US,100,US,L
1986,2021,MI,FT,Site Reliability Engineer,100000,EUR,118205,FR,100,FR,S
1987,2021,MI,FT,DevOps Engineer,115000,USD,115000,US,100,US,M
1988,2021,SE,FT,Site Reliability Engineer,85000,EUR,100474,NL,100,NL,L
1989,2020,SE,FT,DevOps Manager,118500,GBP,151993,GB,100,US,L
1990,2020,SE,FT,Lead DevOps Engineer,90000,GBP,115437,GB,100,GB,M
1991,2021,MI,FT,DevOps Engineer,50000,GBP,68773,GB,100,GB,M
1992,2020,EN,FT,Cloud DevOps Engineer,32000,USD,32000,LT,50,LT,L
1993,2020,SE,FT,Cloud DevOps Engineer,140000,USD,140000,US,100,US,L
1994,2021,SE,FT,DevOps Engineer,125000,USD,125000,US,100,US,L
1995,2021,EN,FT,Cloud Engineer,101000,USD,101000,US,50,US,L
1996,2020,SE,FT,DevOps Infrastructure Engineer,72000,USD,72000,CR,100,CR,M
1997,2021,SE,FT,Infrastructure Engineer,150000,USD,150000,US,100,US,M
1998,2020,SE,CT,DevOps Engineer,65000,USD,65000,ES,100,US,L
1999,2021,SE,FT,Principal Site Reliability Engineer,250000,USD,250000,US,100,US,M
2000,2020,SE,FT,Lead DevOps Engineer,136000,USD,136000,US,50,US,M
2001,2020,SE,FT,Lead DevOps Engineer,75000,EUR,85535,DE,100,DE,L
2002,2021,EX,FT,Principal Cloud Architect,200000,USD,200000,US,100,US,S
2003,2020,SE,FT,Site Reliability Engineer,51600,EUR,58848,RS,100,US,S
2004,2020,MI,FT,DevOps Infrastructure Engineer,45000,EUR,51321,RO,100,RO,L
2005,2020,SE,FT,Lead DevOps Engineer,90000,GBP,115437,GB,50,GB,M
2006,2021,SE,FT,DevOps Engineer,1800000,INR,24342,IN,50,IN,L
2007,2020,SE,FT,Staff Site Reliability Engineer,258000,USD,258000,US,50,US,L
2008,2020,SE,FT,DevOps Engineer,165000,USD,165000,US,50,US,M
2009,2021,MI,FT,DevOps Engineer,4800,USD,4800,EC,100,US,L
2010,2020,MI,FT,Site Reliability Engineer,82500,EUR,94089,NL,100,NL,M
2011,2020,SE,FT,Cloud Engineer,180000,USD,180000,US,50,US,L
2012,2020,SE,FT,DevOps Engineer,107000,USD,107000,US,100,US,M
2013,2021,SE,FT,Lead Site Reliability Engineer,3200000,INR,43275,IN,100,IN,M
2014,2020,SE,FT,Principal DevOps Engineer,146000,USD,146000,US,50,US,L
2015,2020,MI,FT,Automation Engineer,135000,USD,135000,US,50,US,L
2016,2021,EX,FT,DevSecOps Engineer,160000,USD,160000,US,100,US,S
2017,2021,SE,FT,Infrastructure Engineer,160000,CAD,127620,CA,100,US,M
2018,2021,SE,FT,DevOps Architect,32000,EUR,37825,ES,100,ES,L
2019,2021,MI,FT,DevOps Architect,25000,EUR,29551,PT,50,PT,M
2020,2021,MI,FT,Site Reliability Engineer,133830,USD,133830,US,100,US,L
2021,2021,MI,FT,Site Reliability Engineer,146000,USD,146000,US,100,US,L
2022,2020,MI,FT,Site Reliability Engineer,70000,CAD,52212,CA,100,CA,M
2023,2021,SE,FT,DevOps Automation Engineer,700000,DKK,111259,DK,50,DK,L
2024,2021,SE,FT,Cloud Architect,85000,GBP,116914,GB,100,GB,M
2025,2021,MI,FT,Cloud DevOps Engineer,35000,EUR,41372,PT,50,PT,L
2026,2021,SE,FT,DevOps Infrastructure Engineer,145000,CAD,115655,CA,100,CA,L
2027,2021,EN,FT,DevOps Consultant,450000,INR,6085,IN,50,IN,L
2028,2020,MI,CT,Cloud Engineer,72000,USD,72000,SV,100,US,M
2029,2021,MI,FT,Lead DevOps Engineer,3300000,INR,44627,IN,50,IN,L
2030,2021,SE,FT,DevOps Engineer,133000,NZD,94022,NZ,100,NZ,M
2031,2021,SE,FT,Lead Site Reliability Engineer,130000,USD,130000,US,100,US,M
2032,2021,MI,FT,DevOps Engineer,26556,EUR,31390,BG,100,BG,S
2033,2021,SE,FT,DevOps Architect,38000,EUR,44918,ES,50,ES,L
2034,2020,SE,FT,DevOps Engineer,120000,CAD,89506,CA,50,CA,S
2035,2021,SE,FT,DevOps Engineer,75000,GBP,103160,GB,100,GB,L
2036,2021,MI,FT,DevOps Developer,57000,EUR,67377,DE,50,DE,L
2037,2020,MI,FT,Cloud DevOps Engineer,200000,EUR,228094,FR,100,FR,M
2038,2021,MI,FT,Cloud Architect,40000,EUR,47282,PT,50,PT,L
2039,2021,SE,CT,DevSecOps Engineer,335000,USD,335000,US,100,US,S
2040,2021,SE,FT,DevOps Engineer,95000,EUR,112295,NL,50,NL,L
2041,2021,SE,FT,Automation Engineer,67000,EUR,79197,PT,100,PT,S
2042,2021,SE,FT,DevOps Engineer,71000,EUR,83926,PT,100,ES,L
2043,2020,SE,FT,DevOps Architect,650000,HKD,83805,HK,100,US,L
2044,2020,EN,FT,DevOps Engineer,40000,GBP,51305,GB,50,GB,S
2045,2021,EN,FT,DevOps Engineer,192000,INR,2596,IN,100,IN,S
2046,2020,MI,FT,DevOps Developer,121000,USD,121000,US,50,US,M
2047,2020,SE,FT,DevOps Engineer,275000,USD,275000,US,100,US,L
2048,2021,MI,FT,Information Security Analyst,42000,GBP,57769,GB,100,GB,L
2049,2021,SE,FT,Penetration Testing Engineer,126000,USD,126000,US,100,US,L
2050,2021,SE,FT,Information Security Manager,60000,GBP,82528,GB,50,GB,L
2051,2020,MI,FT,Cyber Security Analyst,140000,AUD,96422,AU,50,AU,M
2052,2020,MI,FT,Ethical Hacker,356000,GBP,456621,GB,100,GB,L
2053,2021,EN,FT,Cyber Security Analyst,100000,USD,100000,US,50,US,M
2054,2021,SE,FT,Application Security Engineer,135000,USD,135000,US,100,US,L
2055,2021,EN,FT,Application Security Engineer,65000,USD,65000,US,100,US,L
2056,2020,SE,FT,Chief Information Security Officer,35000,USD,35000,AR,100,AR,L
2057,2020,MI,FT,Application Security Engineer,110000,USD,110000,US,50,US,L
2058,2020,SE,FT,Cyber Security Analyst,80000,GBP,102611,GB,50,GB,L
2059,2020,MI,FT,Information Security Officer,122750,USD,122750,US,100,US,M
2060,2020,SE,FT,Information Security Specialist,100000,EUR,114047,DE,100,DE,L
2061,2021,MI,FT,Information Security Engineer,128000,USD,128000,US,100,US,L
2062,2021,SE,FT,Detection Engineer,81000,USD,81000,PL,100,PL,L
2063,2021,MI,FT,Cyber Threat Intelligence Analyst,116000,USD,116000,US,50,US,L
2064,2020,SE,FT,Cyber Security Engineer,140000,USD,140000,US,50,US,L
2065,2020,SE,FT,Security Engineer,149000,USD,149000,US,50,US,L
2066,2020,EN,FT,Cybersecurity Analyst,65000,USD,65000,US,100,US,S
2067,2021,SE,FT,Ethical Hacker,49000,EUR,57920,NL,50,NL,S
2068,2020,EX,FT,Cyber Security Architect,190000,EUR,216690,FR,100,US,L
2069,2020,SE,FT,Information Security Architect,110000,EUR,125452,DE,50,DE,L
2070,2021,SE,FT,Cyber Security Specialist,51000,EUR,60284,NL,50,NL,M
2071,2020,SE,FT,Information Security Architect,198000,USD,198000,US,100,US,L
2072,2021,SE,FT,Cloud Security Architect,205000,USD,205000,US,100,US,L
2073,2021,EX,FT,Chief Information Security Officer,400000,USD,400000,US,100,US,L
2074,2021,SE,FT,Penetration Testing Engineer,384000,ILS,118903,IL,50,IL,L
2075,2021,SE,FT,Cybersecurity Engineer,133900,USD,133900,US,100,US,L
